transaction_id,customer_id,product_id,quantity,purchase_date,purchased,age,gender,city,annual_income,signup_date,loyalty_score,is_active,category,price,discount,stock_qty,rating
T00830,745,4,1,2023-11-30,1,73.0,Other,Mumbai,293990.0,2022-05-07,88.66,1,Toys,1696.13,20,79,4.4
T00831,194,94,2,2023-07-12,1,26.0,Female,Ahmedabad,1514581.0,2018-03-27,42.33,0,Toys,5998.48,10,387,3.1
T00832,996,26,2,2024-06-17,0,60.0,Female,Vadodara,1492505.0,2022-12-10,50.5,1,Home,14697.98,10,40,1.1
T00833,747,30,2,2022-07-02,0,51.0,Other,Mumbai,382207.0,2022-03-16,76.83,0,Groceries,1889.88,15,487,2.0
T00834,478,49,2,2022-09-25,1,74.0,Male,Vadodara,1492214.0,2023-02-05,51.36,1,Home,14654.86,20,131,4.0
T00835,671,100,1,2024-03-18,1,48.0,Female,Surat,993642.0,2018-02-14,40.88,1,Home,11936.9,15,229,1.8
T00836,489,88,4,2022-11-18,1,47.0,Other,Mumbai,1562848.0,2022-08-03,90.71,0,Toys,2144.89,15,258,4.7
T00837,978,33,4,2023-05-27,1,69.0,Other,Ahmedabad,1792622.0,2022-07-07,33.97,1,Clothing,4583.61,10,246,2.0
T00838,469,31,1,2023-09-04,1,,Female,Delhi,1451794.0,2018-05-12,36.67,1,Home,4409.07,0,138,3.0
T00839,110,7,1,2022-03-19,0,46.0,Male,Ahmedabad,774587.0,2019-02-18,29.93,1,Groceries,1388.41,0,188,4.8
T00840,679,22,3,2024-02-23,1,68.0,Male,Ahmedabad,,2021-05-26,41.37,1,Clothing,2891.78,5,169,1.9
T00841,633,64,3,2022-12-05,1,54.0,Male,Vadodara,2129251.0,2021-10-26,89.23,1,Home,9040.89,15,269,1.9
T00842,189,48,3,2023-11-05,0,34.0,Other,Surat,2009942.0,2020-11-05,71.82,1,Groceries,1241.05,5,166,1.6
T00843,844,49,2,2023-07-10,1,18.0,Female,Surat,235257.0,2021-10-09,10.56,0,Home,14654.86,20,131,4.0
T00844,441,2,3,2023-05-24,0,35.0,Male,Vadodara,1888331.0,2020-03-27,33.41,0,Electronics,28275.9,0,13,4.8
T00845,995,69,4,2022-08-26,1,46.0,Male,Ahmedabad,1280302.0,2019-02-22,62.62,1,Home,21463.29,5,293,1.4
T00846,190,50,2,2022-05-14,0,21.0,Male,Surat,2082109.0,2023-01-26,93.88,1,Groceries,1106.41,15,324,1.4
T00847,454,11,3,2022-07-11,1,41.0,Other,Ahmedabad,656027.0,2021-06-29,44.31,1,Groceries,1509.99,5,156,2.5
T00848,139,34,2,2022-12-22,0,21.0,Male,Mumbai,,2019-10-14,33.11,0,Clothing,2850.59,5,300,2.8
T00849,698,10,4,2022-10-05,1,46.0,Female,Ahmedabad,1651656.0,2023-03-27,76.55,0,Electronics,60872.09,15,79,1.9
T00850,17,61,3,2022-01-18,1,18.0,Female,Delhi,2100960.0,2018-01-20,9.6,1,Toys,1764.11,10,163,1.6
T00851,525,93,4,2023-06-08,1,64.0,Male,Surat,469257.0,2022-10-13,41.79,1,Groceries,596.84,5,225,3.2
T00852,450,4,4,2022-06-29,1,,Other,Mumbai,996627.0,2023-02-09,55.37,1,Toys,1696.13,20,79,4.4
T00853,965,100,4,2022-05-03,1,45.0,Female,Rajkot,910063.0,2023-04-12,,1,Home,11936.9,15,229,1.8
T00854,106,44,3,2022-09-03,0,24.0,Other,Mumbai,989865.0,2019-09-16,20.42,1,Toys,4226.53,5,438,3.1
T00855,907,33,1,2024-01-04,1,29.0,Female,Vadodara,925902.0,2020-07-19,17.63,1,Clothing,4583.61,10,246,2.0
T00856,676,35,3,2023-01-08,0,73.0,Male,Surat,988471.0,2023-06-15,2.38,0,Groceries,1662.07,20,221,2.9
T00857,131,35,4,2022-02-20,1,21.0,Other,Rajkot,914810.0,2021-07-06,,0,Groceries,1662.07,20,221,2.9
T00858,305,97,3,2022-03-12,1,38.0,Female,Ahmedabad,1062540.0,2020-06-20,24.45,1,Home,14355.86,10,272,1.7
T00859,237,94,4,2023-04-25,1,23.0,Female,Rajkot,884014.0,2018-09-02,81.6,1,Toys,5998.48,10,387,3.1
T00860,930,77,1,2023-07-14,1,60.0,Other,Rajkot,1726619.0,2023-02-24,82.11,1,Toys,1098.07,15,433,2.9
T00861,290,4,2,2022-01-19,0,21.0,Female,Rajkot,1416805.0,2022-07-27,3.61,1,Toys,1696.13,20,79,4.4
T00862,7,29,1,2024-02-13,0,65.0,Male,Delhi,2084718.0,2020-05-16,28.36,1,Home,4230.28,5,344,1.5
T00863,41,23,1,2022-03-25,0,30.0,Male,Ahmedabad,1358072.0,2018-09-20,88.24,1,Clothing,2555.84,20,60,1.3
T00864,666,8,2,2022-06-04,1,33.0,Female,Ahmedabad,530077.0,2019-08-22,76.45,0,Clothing,2620.99,0,163,3.2
T00865,490,10,3,2023-07-19,0,50.0,Other,Delhi,2434644.0,2018-05-19,26.47,1,Electronics,60872.09,15,79,1.9
T00866,57,40,2,2023-09-11,0,56.0,Male,Delhi,2179181.0,2020-03-31,95.37,1,Toys,2580.47,0,234,3.2
T00867,319,90,3,2022-12-23,1,34.0,Male,Ahmedabad,800493.0,2023-03-19,84.92,1,Books,2610.34,15,441,1.2
T00868,208,32,3,2024-03-26,1,35.0,Female,Ahmedabad,176990.0,2019-11-07,67.84,1,Home,21526.0,0,402,2.6
T00869,68,16,4,2023-10-09,1,45.0,Male,Rajkot,1680238.0,2019-12-07,36.09,1,Clothing,2613.84,0,178,2.5
T00870,261,56,4,2023-03-19,1,63.0,Female,Ahmedabad,703499.0,2018-11-19,29.18,1,Books,1147.25,5,469,1.8
T00871,107,68,2,2022-03-10,0,69.0,Other,Surat,940697.0,2021-12-14,33.43,1,Groceries,529.99,15,359,1.0
T00872,203,65,1,2023-06-07,1,51.0,Male,Delhi,1511377.0,2018-06-16,66.38,1,Clothing,2660.2,20,130,4.0
T00873,164,15,2,2022-05-23,1,50.0,Other,Delhi,990593.0,2021-08-30,45.07,1,Electronics,43365.65,5,281,4.9
T00874,715,59,3,2022-07-11,0,49.0,Female,Delhi,612502.0,2018-12-03,1.62,0,Clothing,498.06,0,12,1.1
T00875,200,6,4,2023-01-22,0,70.0,Female,Vadodara,2011200.0,2018-01-29,40.73,0,Toys,1255.52,0,418,3.9
T00876,835,83,2,2023-01-13,1,49.0,Other,Mumbai,1912650.0,2019-01-26,28.2,0,Clothing,1138.42,20,478,1.1
T00877,682,10,2,2023-08-04,1,67.0,Other,Ahmedabad,276946.0,2021-12-10,6.02,1,Electronics,60872.09,15,79,1.9
T00878,532,13,4,2023-06-19,0,70.0,Female,Rajkot,1048198.0,2022-12-05,54.57,1,Groceries,821.97,20,273,2.9
T00879,764,97,4,2023-11-24,1,19.0,Other,Delhi,1153884.0,2018-11-04,,0,Home,14355.86,10,272,1.7
T00880,745,18,4,2022-10-20,1,73.0,Other,Mumbai,293990.0,2022-05-07,88.66,1,Toys,1049.25,20,166,1.5
T00881,412,59,3,2022-01-09,1,30.0,Male,Ahmedabad,994282.0,2022-10-30,11.94,1,Clothing,498.06,0,12,1.1
T00882,170,64,4,2022-09-28,1,20.0,Male,Surat,632538.0,2019-09-16,14.95,1,Home,9040.89,15,269,1.9
T00883,15,86,1,2023-01-22,1,26.0,Female,Delhi,727141.0,2018-04-01,89.23,1,Home,5620.98,10,159,2.4
T00884,638,55,2,2022-04-03,1,53.0,Female,Rajkot,1567600.0,2020-07-01,39.46,0,Electronics,19468.16,20,127,2.0
T00885,690,86,4,2023-06-13,1,37.0,Male,Surat,268806.0,2020-06-09,30.76,1,Home,5620.98,10,159,2.4
T00886,931,27,4,2022-06-03,1,53.0,Other,Delhi,354688.0,2022-08-24,8.44,1,Toys,5415.7,5,88,4.7
T00887,423,38,3,2023-02-09,1,23.0,Male,Vadodara,834643.0,2022-08-16,12.69,1,Home,5816.79,5,433,4.9
T00888,106,86,3,2024-04-19,1,24.0,Other,Mumbai,989865.0,2019-09-16,20.42,1,Home,5620.98,10,159,2.4
T00889,602,41,2,2022-05-29,1,72.0,Other,Ahmedabad,474159.0,2022-12-03,,1,Toys,3021.53,10,7,3.2
T00890,844,25,1,2024-06-07,1,18.0,Female,Surat,235257.0,2021-10-09,10.56,0,Toys,1624.24,15,11,3.1
T00891,234,30,2,2022-09-24,0,,Female,Surat,2358310.0,2018-07-15,48.89,1,Groceries,1889.88,15,487,2.0
T00892,98,83,4,2023-02-26,1,31.0,Male,Rajkot,1958523.0,2022-12-06,98.78,1,Clothing,1138.42,20,478,1.1
T00893,509,97,1,2024-04-19,1,54.0,Female,Rajkot,901402.0,2021-07-13,81.19,1,Home,14355.86,10,272,1.7
T00894,402,86,1,2023-09-10,1,58.0,Male,Mumbai,574160.0,2021-05-28,81.82,1,Home,5620.98,10,159,2.4
T00895,203,41,1,2023-04-17,0,51.0,Male,Delhi,1511377.0,2018-06-16,66.38,1,Toys,3021.53,10,7,3.2
T00896,498,32,1,2024-06-11,1,33.0,Female,Mumbai,2011989.0,2020-03-07,87.59,1,Home,21526.0,0,402,2.6
T00897,39,6,2,2023-07-01,1,29.0,Male,Delhi,1565845.0,2021-12-03,,1,Toys,1255.52,0,418,3.9
T00898,671,18,3,2023-09-23,0,48.0,Female,Surat,993642.0,2018-02-14,40.88,1,Toys,1049.25,20,166,1.5
T00899,116,4,3,2023-06-10,1,47.0,Male,Delhi,1620272.0,2019-01-26,56.0,1,Toys,1696.13,20,79,4.4
T00900,813,97,4,2023-05-18,0,46.0,Male,Rajkot,2256735.0,2019-06-30,56.91,1,Home,14355.86,10,272,1.7
T00901,787,60,3,2022-01-14,0,25.0,Male,Surat,1841881.0,2018-03-12,10.86,1,Clothing,500.57,10,253,4.9
T00902,174,92,3,2024-02-17,1,21.0,Male,Rajkot,1302864.0,2018-05-12,36.57,0,Clothing,3091.76,0,117,2.8
T00903,563,52,3,2023-10-14,1,39.0,Male,Mumbai,869001.0,2018-09-30,32.96,1,Home,15124.37,5,237,1.4
T00904,808,38,3,2024-03-16,1,32.0,Male,Ahmedabad,,2023-06-17,9.45,1,Home,5816.79,5,433,4.9
T00905,402,34,4,2022-12-30,0,58.0,Male,Mumbai,574160.0,2021-05-28,81.82,1,Clothing,2850.59,5,300,2.8
T00906,925,68,2,2022-04-29,1,36.0,Female,Ahmedabad,,2021-03-13,97.02,1,Groceries,529.99,15,359,1.0
T00907,906,7,1,2022-08-26,0,49.0,Female,Mumbai,866240.0,2022-07-24,29.09,0,Groceries,1388.41,0,188,4.8
T00908,719,91,3,2023-06-30,0,47.0,Female,Surat,635492.0,2022-05-08,35.92,1,Toys,579.59,10,118,2.8
T00909,616,8,2,2022-06-18,0,33.0,Other,Vadodara,575071.0,2018-10-08,91.65,1,Clothing,2620.99,0,163,3.2
T00910,283,97,3,2023-06-06,1,33.0,Female,Ahmedabad,777633.0,2020-11-30,2.47,1,Home,14355.86,10,272,1.7
T00911,414,11,3,2023-09-26,1,66.0,Other,Vadodara,578728.0,2021-07-12,8.42,1,Groceries,1509.99,5,156,2.5
T00912,92,6,1,2023-10-19,1,23.0,Female,Vadodara,1458849.0,2022-12-23,23.65,1,Toys,1255.52,0,418,3.9
T00913,537,17,1,2024-01-05,1,40.0,Male,Surat,1636978.0,2019-07-14,58.2,1,Toys,1098.17,15,163,2.9
T00914,259,58,1,2024-06-01,0,66.0,Male,Rajkot,734492.0,2020-12-30,89.77,1,Toys,3847.93,20,280,2.1
T00915,838,76,3,2024-02-08,1,,Female,Surat,454696.0,2020-12-07,4.57,1,Electronics,23392.87,0,186,1.6
T00916,428,69,3,2024-02-19,1,23.0,Male,Ahmedabad,772679.0,2018-12-09,13.73,1,Home,21463.29,5,293,1.4
T00917,925,50,3,2024-05-20,1,36.0,Female,Ahmedabad,,2021-03-13,97.02,1,Groceries,1106.41,15,324,1.4
T00918,684,26,1,2023-05-31,0,,Male,Surat,2034593.0,2023-02-23,55.38,1,Home,14697.98,10,40,1.1
T00919,833,74,4,2023-02-01,1,66.0,Female,Mumbai,1650431.0,2022-09-26,,0,Groceries,1192.1,10,427,3.2
T00920,31,51,2,2024-05-15,1,34.0,Male,Rajkot,2149370.0,2020-12-31,92.14,1,Groceries,1250.97,15,158,1.5
T00921,491,85,4,2022-04-16,1,27.0,Male,Delhi,761808.0,2019-11-25,47.94,1,Electronics,28165.65,5,408,4.3
T00922,810,13,3,2022-03-26,1,56.0,Female,Delhi,2350802.0,2021-05-04,22.33,1,Groceries,821.97,20,273,2.9
T00923,215,4,3,2022-08-02,0,35.0,Male,Rajkot,1856454.0,2023-05-04,42.92,1,Toys,1696.13,20,79,4.4
T00924,119,67,4,2022-05-01,1,73.0,Male,Mumbai,468894.0,2019-12-26,80.63,1,Groceries,1390.87,5,96,1.4
T00925,599,93,3,2022-05-12,0,57.0,Male,Surat,1245539.0,2022-01-26,14.48,1,Groceries,596.84,5,225,3.2
T00926,573,65,2,2024-04-29,1,,Female,Mumbai,1408915.0,2020-09-10,75.66,0,Clothing,2660.2,20,130,4.0
T00927,222,33,3,2022-07-16,1,22.0,Other,Rajkot,130809.0,2022-12-15,82.06,1,Clothing,4583.61,10,246,2.0
T00928,5,14,2,2022-01-19,0,47.0,Other,Ahmedabad,1936466.0,2020-01-10,62.66,0,Books,737.42,0,29,4.8
T00929,377,15,4,2023-10-04,1,74.0,Female,Surat,985903.0,2023-01-26,84.95,1,Electronics,43365.65,5,281,4.9
T00930,695,24,4,2022-01-12,1,39.0,Other,Delhi,1038810.0,2022-03-03,4.3,1,Books,2901.81,0,436,3.3
T00931,465,90,3,2022-03-22,0,37.0,Female,Rajkot,1016600.0,2019-11-28,,1,Books,2610.34,15,441,1.2
T00932,78,57,2,2022-11-26,1,69.0,Female,Ahmedabad,1601163.0,2019-01-26,81.69,1,Toys,2336.65,15,29,2.6
T00933,170,91,3,2024-05-15,0,20.0,Male,Surat,632538.0,2019-09-16,14.95,1,Toys,579.59,10,118,2.8
T00934,965,97,1,2024-02-13,1,45.0,Female,Rajkot,910063.0,2023-04-12,,1,Home,14355.86,10,272,1.7
T00935,451,39,1,2023-01-27,1,69.0,Male,Vadodara,2103026.0,2019-06-20,92.25,1,Books,663.71,15,434,3.0
T00936,888,76,1,2023-09-29,1,73.0,Other,Delhi,751973.0,2023-02-23,38.19,0,Electronics,23392.87,0,186,1.6
T00937,779,88,1,2022-11-03,1,,Other,Delhi,1638916.0,2023-02-01,88.52,1,Toys,2144.89,15,258,4.7
T00938,642,96,3,2022-09-24,1,26.0,Other,Vadodara,159565.0,2018-09-01,37.58,1,Toys,2503.56,15,408,1.6
T00939,672,51,1,2023-03-23,1,64.0,Male,Rajkot,208696.0,2018-08-30,45.07,1,Groceries,1250.97,15,158,1.5
T00940,962,34,2,2023-03-17,0,63.0,Other,Vadodara,2474670.0,2023-06-10,21.37,1,Clothing,2850.59,5,300,2.8
T00941,974,83,4,2024-06-13,1,35.0,Female,Mumbai,1052422.0,2023-03-08,31.37,1,Clothing,1138.42,20,478,1.1
T00942,703,84,4,2023-10-14,1,47.0,Male,Ahmedabad,1250446.0,2018-08-17,,0,Books,849.78,5,133,1.2
T00943,365,11,1,2024-04-20,0,33.0,Other,Mumbai,258877.0,2021-11-30,70.1,1,Groceries,1509.99,5,156,2.5
T00944,989,12,1,2022-01-02,1,68.0,Female,Delhi,2090015.0,2020-07-31,83.92,1,Home,1131.96,5,445,4.9
T00945,543,36,1,2023-06-04,1,20.0,Female,Surat,453503.0,2022-10-13,57.57,1,Home,22807.24,15,316,4.6
T00946,831,23,3,2024-02-01,1,34.0,Female,Vadodara,1003940.0,2021-02-01,97.81,1,Clothing,2555.84,20,60,1.3
T00947,709,11,4,2023-10-13,0,40.0,Male,Surat,349395.0,2023-03-25,65.66,1,Groceries,1509.99,5,156,2.5
T00948,926,29,1,2023-09-28,0,19.0,Male,Rajkot,838350.0,2019-09-27,15.76,1,Home,4230.28,5,344,1.5
T00949,146,98,2,2022-11-05,0,43.0,Other,Rajkot,463722.0,2021-02-21,49.79,0,Toys,509.15,15,271,2.2
T00950,279,75,1,2024-01-10,1,55.0,Female,Ahmedabad,1890682.0,2021-07-16,67.53,0,Books,2672.75,5,430,3.2
T00951,945,66,4,2023-06-06,0,44.0,Female,Delhi,129898.0,2018-10-25,80.3,1,Electronics,57496.3,10,441,2.2
T00952,587,45,1,2023-04-14,1,58.0,Female,Ahmedabad,1565072.0,2020-10-15,20.28,1,Clothing,3844.32,20,221,1.6
T00953,707,98,4,2022-07-31,0,50.0,Female,Delhi,1800299.0,2023-05-09,39.51,1,Toys,509.15,15,271,2.2
T00954,464,43,1,2022-04-22,1,32.0,Other,Mumbai,2033371.0,2020-05-14,,1,Clothing,3245.51,20,342,2.2
T00955,935,36,2,2022-01-08,1,53.0,Other,Delhi,1821042.0,2020-08-17,61.58,1,Home,22807.24,15,316,4.6
T00956,1000,5,1,2024-03-14,1,22.0,Other,Ahmedabad,1907976.0,2022-06-01,96.17,1,Home,23609.45,5,108,2.9
T00957,939,7,2,2023-04-22,0,63.0,Female,Ahmedabad,1596072.0,2021-07-18,28.77,1,Groceries,1388.41,0,188,4.8
T00958,463,74,2,2024-05-23,1,38.0,Female,Rajkot,2077982.0,2021-11-25,,1,Groceries,1192.1,10,427,3.2
T00959,633,91,1,2023-04-05,0,54.0,Male,Vadodara,2129251.0,2021-10-26,89.23,1,Toys,579.59,10,118,2.8
T00960,151,57,2,2022-09-10,1,39.0,Other,Surat,548045.0,2022-11-20,36.31,1,Toys,2336.65,15,29,2.6
T00961,463,16,3,2023-06-10,1,38.0,Female,Rajkot,2077982.0,2021-11-25,,1,Clothing,2613.84,0,178,2.5
T00962,104,3,1,2024-01-22,0,23.0,Male,Ahmedabad,2386303.0,2019-07-20,88.14,0,Toys,2617.55,20,192,1.9
T00963,403,10,1,2023-03-14,1,41.0,Other,Mumbai,558336.0,2020-06-30,85.87,1,Electronics,60872.09,15,79,1.9
T00964,701,95,2,2024-01-24,1,42.0,Male,Vadodara,173959.0,2022-03-06,91.11,0,Books,2908.33,5,320,1.7
T00965,958,22,2,2024-05-03,0,,Other,Delhi,,2022-07-02,17.86,0,Clothing,2891.78,5,169,1.9
T00966,429,30,1,2023-10-23,1,49.0,Female,Delhi,948324.0,2018-01-31,86.59,1,Groceries,1889.88,15,487,2.0
T00967,298,64,3,2022-08-24,0,41.0,Female,Vadodara,864783.0,2019-04-17,71.54,1,Home,9040.89,15,269,1.9
T00968,279,75,2,2022-11-02,1,55.0,Female,Ahmedabad,1890682.0,2021-07-16,67.53,0,Books,2672.75,5,430,3.2
T00969,289,53,2,2023-04-23,1,18.0,Female,Rajkot,872969.0,2020-05-30,44.64,1,Books,698.7,0,497,1.0
T00970,622,62,4,2023-11-10,0,37.0,Male,Mumbai,609809.0,2021-12-16,50.19,1,Groceries,1806.85,0,372,4.4
T00971,333,68,3,2022-01-20,1,74.0,Other,Rajkot,925412.0,2019-05-25,53.21,1,Groceries,529.99,15,359,1.0
T00972,47,3,3,2022-08-04,1,18.0,Male,Delhi,1870578.0,2019-02-07,,1,Toys,2617.55,20,192,1.9
T00973,768,5,1,2024-05-04,1,35.0,Other,Mumbai,1743715.0,2020-08-03,91.62,1,Home,23609.45,5,108,2.9
T00974,185,89,3,2022-05-15,1,64.0,Male,Ahmedabad,261350.0,2022-09-23,6.15,1,Electronics,28480.84,15,255,1.7
T00975,327,43,1,2022-05-09,1,70.0,Male,Mumbai,2354523.0,2019-08-21,15.56,1,Clothing,3245.51,20,342,2.2
T00976,882,77,4,2023-02-14,1,57.0,Male,Delhi,716188.0,2023-01-07,72.89,0,Toys,1098.07,15,433,2.9
T00977,448,22,3,2023-02-26,1,51.0,Other,Delhi,1372184.0,2020-02-13,10.71,1,Clothing,2891.78,5,169,1.9
T00978,699,88,2,2022-10-21,1,55.0,Other,Vadodara,1284562.0,2022-02-06,92.55,0,Toys,2144.89,15,258,4.7
T00979,50,30,4,2022-09-03,1,32.0,Male,Rajkot,1319388.0,2020-04-16,75.44,1,Groceries,1889.88,15,487,2.0
T00980,72,74,1,2023-12-02,1,33.0,Male,Ahmedabad,1520133.0,2021-10-03,76.05,0,Groceries,1192.1,10,427,3.2
T00981,950,75,4,2023-07-10,1,52.0,Male,Mumbai,742766.0,2020-10-04,38.72,0,Books,2672.75,5,430,3.2
T00982,616,19,1,2022-03-27,1,33.0,Other,Vadodara,575071.0,2018-10-08,91.65,1,Electronics,35068.14,10,456,2.2
T00983,769,22,4,2023-07-10,1,34.0,Female,Surat,2422524.0,2021-05-12,98.53,0,Clothing,2891.78,5,169,1.9
T00984,633,29,1,2024-04-21,1,54.0,Male,Vadodara,2129251.0,2021-10-26,89.23,1,Home,4230.28,5,344,1.5
T00985,268,49,3,2023-01-10,1,74.0,Male,Delhi,1862596.0,2019-08-05,49.88,1,Home,14654.86,20,131,4.0
T00986,602,98,2,2023-03-22,1,72.0,Other,Ahmedabad,474159.0,2022-12-03,,1,Toys,509.15,15,271,2.2
T00987,702,49,1,2023-01-13,1,44.0,Male,Vadodara,643860.0,2020-03-15,54.81,1,Home,14654.86,20,131,4.0
T00988,339,38,4,2023-01-25,0,20.0,Other,Rajkot,271279.0,2018-05-26,15.08,1,Home,5816.79,5,433,4.9
T00989,895,51,1,2023-10-19,1,36.0,Female,Surat,1007751.0,2019-11-22,60.3,1,Groceries,1250.97,15,158,1.5
T00990,597,83,1,2022-02-20,1,52.0,Male,Ahmedabad,632885.0,2022-03-24,6.27,1,Clothing,1138.42,20,478,1.1
T00991,889,46,1,2022-08-30,1,19.0,Female,Rajkot,1649449.0,2020-11-11,26.55,1,Toys,5893.35,20,336,1.0
T00992,316,32,4,2022-10-21,0,18.0,Male,Ahmedabad,621451.0,2020-07-04,17.28,1,Home,21526.0,0,402,2.6
T00993,569,37,2,2023-07-17,0,,Other,Mumbai,125053.0,2019-11-04,15.59,0,Electronics,42704.08,5,224,4.4
T00994,126,24,3,2022-09-23,1,22.0,Female,Vadodara,863471.0,2019-01-28,41.31,1,Books,2901.81,0,436,3.3
T00995,471,93,2,2022-04-30,1,50.0,Other,Delhi,1297133.0,2022-07-31,98.82,1,Groceries,596.84,5,225,3.2
T00996,206,85,1,2023-12-13,0,63.0,Other,Mumbai,1960377.0,2022-10-12,87.84,1,Electronics,28165.65,5,408,4.3
T00997,722,36,4,2022-09-05,1,46.0,Female,Mumbai,639527.0,2018-09-27,4.4,0,Home,22807.24,15,316,4.6
T00998,220,40,2,2022-03-11,1,70.0,Female,Rajkot,1083923.0,2018-08-15,84.77,1,Toys,2580.47,0,234,3.2
T00999,851,40,1,2024-05-02,0,61.0,Female,Rajkot,1006773.0,2021-06-07,30.94,1,Toys,2580.47,0,234,3.2
T01000,508,73,3,2022-02-26,1,66.0,Female,Delhi,216105.0,2019-03-25,,1,Groceries,1695.89,15,454,4.5
